,28.188976,28.306587,28.765053
,27.482595,27.550238,28.04575
,34.959736,33.883423,34.660145
,31.622974,31.29859,31.839865
,39.846924,38.219395,38.796764
,39.601704,38.682903,39.141113
Æ½¾ù,33.6171515,32.99018933,33.54144833
